"76","17","56"
"80","17","50"
"80","17","23"
"80","17","43"
"80","17","59"
"80","17","72"
"80","17","8"
"80","17","94"
"80","17","46"
"80","17","88"
"80","17","11"
"80","17","77"
"80","17","60"
"80","17","96"
"80","17","87"
"80","17","14"
"80","17","85"
"80","17","17"
"80","17","19"
"80","17","73"
"80","17","61"
"80","17","57"
"80","17","6"
"80","17","67"
"80","17","68"
"80","17","81"
"80","17","78"
"80","17","55"
"80","17","53"
"80","17","38"
"61","11","38"
"61","11","34"
"61","11","58"
"61","11","39"
"61","11","80"
"61","11","65"
"61","11","52"
"61","11","94"
"61","11","90"
"61","11","75"
"61","11","67"
"61","11","69"
"61","11","20"
"61","11","78"
"61","11","95"
"61","11","86"
"61","11","27"
"61","11","5"
"61","11","76"
"61","11","68"
"61","11","12"
"61","11","87"
"61","11","42"
"61","11","23"
"61","11","28"
"61","11","84"
"61","11","64"
"61","11","1"
"61","11","82"
"11","40","61"
"11","40","90"
"11","40","6"
"11","40","45"
"11","40","37"
"11","40","64"
"11","40","38"
"38","43","43"
"38","43","65"
"38","43","56"
"38","43","33"
"38","43","75"
"38","43","15"
"38","43","89"
"38","43","42"
"38","43","37"
"38","43","19"
"38","43","14"
"38","43","85"
"38","43","28"
"38","43","83"
"38","43","7"
"38","43","72"
"38","43","86"
"38","43","77"
"38","43","0"
"38","43","2"
"76","77","85"
"76","77","5"
"76","77","40"
"76","77","3"
"76","77","23"
"76","77","38"
"76","77","77"
"76","77","13"
"76","77","44"
"76","77","91"
"76","77","20"
"76","77","93"
"76","77","82"
"76","77","42"
"76","77","55"
"76","77","41"
"76","77","10"
"76","77","81"
"76","77","62"
"76","77","86"
"76","77","95"
"76","77","84"
"76","77","18"
"76","77","17"
"76","77","45"
"76","77","75"
"76","77","37"
"76","77","28"
"76","77","8"
"76","77","26"
"76","77","4"
"76","77","12"
"6","26","16"
"6","26","24"
"6","26","59"
"6","26","58"
"6","26","26"
"6","26","63"
"6","26","68"
"6","26","67"
"6","26","96"
"6","26","49"
"6","26","40"
"6","26","55"
"6","26","98"
"6","26","32"
"6","26","15"
"6","26","84"
"6","26","7"
"6","26","28"
"6","26","35"
"6","26","89"
"6","26","51"
"6","26","72"
"6","26","43"
"6","26","10"
"6","26","69"
"6","26","13"
"6","26","82"
"3","93","71"
"3","93","7"
"3","93","18"
"3","93","61"
"3","93","2"
"3","93","64"
"3","93","97"
"3","93","62"
"3","93","8"
"3","93","36"
"3","93","96"
"3","93","12"
"99","82","89"
"99","82","36"
"99","82","48"
"99","82","10"
"99","82","78"
"99","82","22"
"99","82","49"
"19","94","36"
"19","94","94"
"19","94","29"
"19","94","85"
"19","94","84"
"19","94","49"
"19","94","72"
"19","94","39"
"19","94","64"
"19","94","11"
"19","94","93"
"19","94","8"
"19","94","91"
"19","94","45"
"19","94","22"
"19","94","26"
"19","94","20"
"19","94","70"
"19","94","57"
"19","94","2"
"19","94","5"
"19","94","60"
"19","94","48"
"19","94","66"
"19","94","23"
"19","94","59"
"35","88","6"
"35","88","70"
"35","88","87"
"35","88","71"
"35","88","49"
"35","88","21"
"35","88","36"
"35","88","97"
"35","88","82"
"35","88","56"
"35","88","64"
"35","88","88"
"35","88","50"
"35","88","42"
"35","88","96"
"35","88","61"
"35","88","55"
"35","88","45"
"35","88","91"
"35","88","57"
"35","88","66"
"35","88","7"
"35","88","84"
"71","22","41"
"71","22","73"
"71","22","86"
"71","22","61"
"71","22","84"
"71","22","5"
"71","22","25"
"71","22","98"
"90","93","15"
"90","93","54"
"90","93","40"
"90","93","0"
"90","93","32"
"90","93","71"
"90","93","63"
"90","93","26"
"98","40","36"
"98","40","42"
"98","40","88"
"98","40","2"
"98","40","78"
"98","40","98"
"98","40","83"
"98","40","94"
"98","40","82"
"98","40","68"
"98","40","12"
"98","40","54"
"98","40","90"
"98","40","27"
"98","40","0"
"98","40","4"
"98","40","59"
"98","40","13"
"98","40","70"
"98","40","29"
"98","40","31"
"98","40","85"
"98","40","10"
"98","40","86"
"98","40","71"
"98","40","52"
"98","40","45"
"98","40","14"
"98","40","92"
"98","40","25"
"98","40","96"
"98","40","1"
"98","40","58"
"98","40","6"
"98","40","7"
"98","40","30"
"98","40","56"
"98","40","43"
"74","26","57"
"74","26","51"
"74","26","75"
"74","26","0"
"74","26","98"
"74","26","13"
"74","26","29"
"74","26","64"
"74","26","25"
"74","26","20"
"74","26","31"
"74","26","3"
"74","26","44"
"74","26","53"
"74","26","35"
"74","26","83"
"74","26","27"
"74","26","14"
"74","26","38"
"74","26","30"
"74","26","77"
"74","26","58"
"74","26","19"
"74","26","5"
"74","26","84"
"74","26","43"
"74","26","90"
"74","94","53"
"74","94","30"
"74","94","52"
"74","94","15"
"74","94","31"
"74","94","79"
"74","94","82"
"74","94","98"
"74","94","38"
"74","94","16"
"74","94","78"
"74","94","7"
"74","94","77"
"74","94","56"
"74","94","9"
"74","94","11"
"74","94","8"
"74","94","21"
"74","94","39"
"74","94","41"
"74","94","5"
"74","94","25"
"74","94","12"
"74","94","44"
"74","94","74"
"74","94","75"
"74","94","73"
"74","94","42"
"74","94","93"
"19","17","39"
"19","17","53"
"19","17","74"
"19","17","41"
"19","17","9"
"19","17","18"
"19","17","7"
"19","17","0"
"19","17","87"
"19","17","38"
"19","17","36"
"19","17","93"
"19","17","43"
"19","17","63"
"19","17","83"
"19","17","48"
"19","17","20"
"19","17","29"
"19","17","12"
"19","17","44"
"19","17","51"
"19","17","96"
"19","17","47"
"19","17","97"
"19","17","84"
"19","17","3"
"19","17","68"
"19","17","86"
"19","17","85"
"19","17","81"
"19","17","6"
"19","17","58"
"19","17","64"
"19","17","71"
"19","17","30"
"19","17","59"
"19","17","82"
"84","56","18"
"84","56","92"
"84","56","4"
"84","56","6"
"3","35","70"
"3","35","35"
"3","35","98"
"3","35","31"
"3","35","26"
"3","35","5"
"3","35","69"
"3","35","25"
"3","35","19"
"3","35","0"
"3","35","21"
"3","35","23"
"3","35","80"
"3","35","4"
"3","35","1"
"3","35","29"
"3","35","79"
"3","35","48"
"3","35","95"
"3","35","43"
"3","35","14"
"3","35","88"
"33","13","97"
"33","13","13"
"33","13","47"
"33","13","84"
"33","13","44"
"33","13","56"
"33","13","91"
"33","13","22"
"33","13","34"
"33","13","63"
"33","13","53"
"33","13","52"
"33","13","17"
"33","13","12"
"33","13","37"
"33","13","69"
"33","13","5"
"33","13","78"
"33","13","79"
"33","13","25"
"33","13","66"
"33","13","20"
"33","13","2"
"33","13","11"
"33","13","72"
"33","13","3"
"33","13","83"
"33","13","42"
"33","13","90"
"33","13","23"
"33","13","55"
"33","13","58"
"33","13","1"
"33","13","49"
"33","13","19"
"33","13","87"
"60","64","46"
"60","64","29"
"60","64","0"
"60","64","18"
"60","64","49"
"60","64","85"
"60","64","14"
"60","64","45"
"60","64","76"
"55","52","4"
"55","52","25"
"55","52","46"
"55","52","91"
"55","52","5"
"55","52","71"
"55","52","24"
"55","52","87"
"55","52","92"
"55","52","59"
"55","52","23"
"55","52","14"
"55","52","81"
"55","52","84"
"55","52","3"
"55","52","7"
"55","52","53"
"55","52","12"
"55","52","26"
"55","52","93"
"55","52","69"
"55","52","85"
"55","52","61"
"55","52","52"
"55","52","62"
"60","11","10"
"60","11","94"
"60","11","98"
"60","11","49"
"60","11","36"
"60","11","51"
"60","11","60"
"60","11","14"
"60","11","23"
"60","11","25"
"60","11","72"
"60","11","12"
"60","11","59"
"60","11","44"
"60","11","54"
"60","11","56"
"60","11","13"
"60","11","55"
"60","11","35"
"60","11","0"
"60","11","31"
"60","11","62"
"60","11","48"
"60","11","71"
"60","11","86"
"60","11","73"
"60","11","40"
"60","11","11"
"60","11","5"
"60","11","6"
"60","11","64"
"60","11","41"
"87","75","32"
"87","75","7"
"87","75","8"
"87","75","74"
"87","75","60"
"87","75","72"
"87","75","20"
"87","75","13"
"87","75","22"
"87","75","73"
"87","75","46"
"87","75","65"
"87","75","24"
"87","75","81"
"87","75","93"
"87","75","55"
"87","75","76"
"87","75","91"
"87","75","15"
"87","75","57"
"87","75","17"
"87","75","78"
"87","75","0"
"87","75","89"
"87","75","36"
"87","75","27"
"87","75","85"
"87","75","87"
"87","75","51"
"87","75","54"
"87","75","43"
"87","75","47"
"87","75","45"
"87","75","41"
"87","75","40"
"87","75","95"
"87","75","30"
"37","1","52"
"37","1","44"
"37","1","23"
"37","1","38"
"37","1","75"
"37","1","94"
"37","1","86"
"37","1","64"
"37","1","15"
"37","1","91"
"37","1","27"
"37","1","11"
"37","1","54"
"37","1","89"
"37","1","13"
"37","1","32"
"37","1","70"
"37","1","4"
"37","1","92"
"37","1","66"
"37","1","88"
"37","1","0"
"37","1","39"
"37","1","53"
"37","1","63"
"37","1","24"
"37","1","43"
"37","1","56"
"19","26","47"
"19","26","55"
"19","26","2"
"19","26","85"
"19","26","46"
"19","26","48"
"19","26","74"
"19","26","29"
"19","26","18"
"19","26","0"
"19","26","16"
"19","26","21"
"19","26","88"
"19","26","83"
"19","26","3"
"19","26","53"
"19","26","14"
"19","26","37"
"91","11","63"
"91","11","50"
"91","11","96"
"91","11","68"
"91","11","7"
"91","11","17"
"91","11","92"
"91","11","2"
"91","11","18"
"91","11","53"
"91","11","83"
"91","11","45"
"91","11","61"
"91","11","79"
"91","11","21"
"91","11","72"
"91","11","64"
"91","11","38"
"91","11","84"
"91","11","5"
"91","11","71"
"91","11","90"
"91","11","28"
"91","11","25"
"91","11","15"
"91","11","62"
"8","13","19"
"8","13","28"
"8","13","94"
"8","13","10"
"8","13","2"
"20","28","0"
"20","28","61"
"20","28","19"
"20","28","18"
"20","28","37"
"20","28","26"
"20","28","24"
"20","28","48"
"20","28","69"
"20","28","77"
"20","28","27"
"20","28","16"
"20","28","89"
"20","28","11"
"20","28","29"
"20","28","94"
"20","28","35"
"20","28","96"
"20","28","38"
"20","28","81"
"20","28","32"
"20","28","28"
"76","41","26"
"76","41","95"
"76","41","77"
"76","41","88"
"76","41","29"
"76","41","86"
"76","41","76"
"76","41","71"
"76","41","81"
"76","41","36"
"76","41","75"
"76","41","78"
"76","41","53"
"76","41","25"
"76","41","9"
"76","41","74"
"76","41","44"
"76","41","3"
"76","41","98"
"76","41","80"
"76","41","70"
"76","41","99"
"76","41","97"
"76","41","48"
"76","41","28"
"76","41","15"
"76","41","30"
"76","41","96"
"76","41","46"
"76","41","20"
"76","41","73"
"76","41","63"
"76","41","45"
"76","41","19"
"76","41","21"
"95","40","28"
"95","40","40"
"95","40","99"
"95","40","59"
"95","40","97"
"95","40","70"
"75","53","79"
"75","53","74"
"75","53","35"
"75","53","43"
"75","53","45"
"75","53","67"
"75","53","21"
"75","53","82"
"75","53","99"
"75","53","8"
"75","53","54"
"75","53","15"
"75","53","50"
"75","53","6"
"75","53","66"
"75","53","59"
"75","53","84"
"75","53","75"
"75","53","95"
"75","53","20"
"75","53","40"
"75","53","65"
"75","53","22"
"75","53","36"
"75","53","7"
"75","53","33"
"75","53","77"
"75","53","53"
"75","53","32"
"75","53","88"
"75","53","31"
"75","53","57"
"75","53","51"
"75","53","81"
"75","53","87"
"75","53","38"
"21","59","78"
"21","59","81"
"21","59","88"
"21","59","86"
"21","59","52"
"21","59","13"
"21","59","68"
"21","59","84"
"21","59","95"
"21","59","80"
"21","59","98"
"21","59","92"
"21","59","60"
"63","11","43"
"63","11","71"
"63","11","45"
"63","11","64"
"63","11","99"
"63","11","37"
"63","11","83"
"63","11","9"
"63","11","2"
"63","11","55"
"63","11","46"
"63","11","47"
"63","11","82"
"63","11","53"
"63","11","87"
"63","11","90"
"63","11","0"
"63","11","7"
"63","11","76"
"63","11","75"
"63","11","12"
"63","11","26"
"63","11","86"
"0","19","30"
"0","19","12"
"0","19","92"
"0","19","79"
"0","19","69"
"0","19","45"
"0","19","59"
"0","19","95"
"0","19","86"
"0","19","57"
"0","19","32"
"0","19","31"
"0","19","16"
"0","19","51"
"0","19","2"
"0","19","17"
"0","19","19"
"0","19","72"
"0","19","11"
"0","19","0"
"0","19","91"
"0","19","5"
"0","19","64"
"0","19","78"
"0","19","27"
"0","19","76"
"0","19","22"
"0","19","83"
"0","19","90"
"0","19","73"
"0","19","44"
"0","19","36"
"0","19","6"
"0","19","47"
"34","30","96"
"34","30","94"
"34","30","42"
"34","30","81"
"34","30","11"
"34","30","92"
"34","30","54"
"34","30","83"
"34","30","34"
"34","30","23"
"34","30","21"
"34","30","93"
"34","30","27"
"34","30","98"
"34","30","57"
"34","30","67"
"34","30","8"
"34","30","9"
"34","30","35"
"34","30","82"
"34","30","43"
"34","30","59"
"34","30","30"
"34","30","37"
"34","30","13"
"34","30","10"
"34","30","65"
"34","30","99"
"34","30","44"
"34","30","85"
"34","30","91"
"34","30","73"
"34","30","61"
"34","30","1"
"34","30","64"
"34","30","5"
"83","13","99"
"83","13","79"
"83","13","55"
"83","13","41"
"83","13","98"
"83","13","64"
"83","13","4"
"83","13","37"
"83","13","43"
"83","13","58"
"83","13","36"
"83","13","39"
"83","13","74"
"83","13","5"
"83","13","56"
"70","89","53"
"70","89","8"
"70","89","29"
"70","89","0"
"70","89","34"
"70","89","84"
"70","89","22"
"70","89","21"
"70","89","47"
"70","89","55"
"70","89","99"
"70","89","67"
"70","89","6"
"70","89","48"
"70","89","93"
"70","89","37"
"53","43","27"
"53","43","30"
"53","43","87"
"53","43","11"
"53","43","80"
"53","43","32"
"53","43","92"
"53","43","74"
"53","43","26"
"53","43","95"
"53","43","67"
"53","43","84"
"53","43","66"
"53","43","18"
"53","43","82"
"53","43","37"
"53","43","85"
"53","43","48"
"53","43","43"
"53","43","58"
"53","43","90"
"53","43","5"
"53","43","17"
"53","43","13"
"53","43","65"
"53","43","24"
"53","43","51"
"53","43","59"
"53","43","10"
"53","43","31"
"53","43","25"
"53","43","69"
"53","43","93"
"53","43","44"
"53","43","14"
"53","43","50"
"93","33","67"
"93","33","16"
"93","33","76"
"93","33","62"
"93","33","92"
"93","33","73"
"93","33","17"
"93","33","71"
"93","33","60"
"93","33","82"
"93","33","46"
"93","33","77"
"93","33","2"
"93","33","10"
"93","33","59"
"93","33","21"
"93","33","80"
"93","33","81"
"93","33","8"
"93","33","41"
"93","33","0"
"93","33","75"
"93","33","57"
"93","33","18"
"93","33","40"
"93","33","20"
"93","33","38"
"93","33","6"
"93","33","31"
"93","33","48"
"93","33","27"
"93","33","97"
"93","33","63"
"67","75","3"
"67","75","45"
"67","75","16"
"67","75","52"
"67","75","95"
"67","75","13"
"67","75","37"
"67","75","47"
"67","75","59"
"67","75","15"
"67","75","99"
"67","75","0"
"67","75","89"
"67","75","41"
"67","75","53"
"67","75","31"
"67","75","1"
"67","75","69"
"67","75","38"
"67","75","93"
"67","75","71"
"67","75","80"
"67","75","33"
"67","75","21"
"36","59","20"
"36","59","52"
"36","59","21"
"36","59","45"
"36","59","88"
"36","59","48"
"36","59","59"
"36","59","38"
"36","59","54"
"36","59","65"
"36","59","46"
"36","59","39"
"36","59","57"
"36","59","99"
"36","59","33"
"29","22","57"
"29","22","5"
"29","22","96"
"29","22","89"
"29","22","76"
"29","22","81"
"84","55","22"
"84","55","70"
"84","55","23"
"84","55","96"
"84","55","37"
"84","55","53"
"84","55","44"
"84","55","79"
"84","55","63"
"84","55","31"
"84","55","41"
"84","55","74"
"84","55","20"
"84","55","0"
"84","55","66"
"84","55","69"
"84","55","4"
"84","55","55"
"84","55","71"
"84","55","87"
"84","55","47"
"84","55","94"
"84","55","15"
"84","55","88"
"84","55","73"
"84","55","26"
"84","55","98"
"84","55","72"
"84","55","68"
"84","55","78"
"84","55","30"
"84","55","90"
"84","55","27"
"84","55","43"
"84","55","34"
"84","55","46"
"84","55","81"
"84","55","57"
"84","55","18"
"24","75","65"
"24","75","40"
"24","75","42"
"24","75","26"
"24","75","49"
"24","75","67"
"24","75","36"
"24","75","47"
"24","75","38"
"24","75","17"
"24","75","28"
"24","75","2"
"24","75","90"
"24","75","8"
"24","75","55"
"24","75","45"
"24","75","21"
"24","75","91"
"24","75","9"
"24","75","92"
"24","75","46"
"24","75","33"
"24","75","3"
"24","75","31"
"24","75","29"
"24","75","14"
"24","75","53"
"24","75","16"
"24","75","70"
"24","75","41"
"24","75","57"
"76","40","57"
"76","40","16"
"76","40","8"
"76","40","19"
"76","40","52"
"76","40","44"
"76","40","91"
"76","40","35"
"76","40","31"
"76","40","98"
"76","40","88"
"76","40","75"
"76","40","85"
"76","40","82"
"76","40","50"
"76","40","94"
"76","40","33"
"76","40","39"
"76","40","12"
"76","40","42"
"76","40","90"
"76","40","65"
"76","40","97"
"76","40","3"
"76","40","45"
"76","40","0"
"76","40","25"
"76","40","24"
"76","40","40"
"76","40","96"
"76","40","66"
"76","40","36"
"76","40","99"
"76","40","67"
"52","54","56"
"52","54","38"
"52","54","14"
"52","54","66"
"52","54","52"
"52","54","64"
"52","54","45"
"52","54","29"
"52","54","70"
"52","54","69"
"52","54","5"
"52","54","72"
"52","54","51"
"52","54","95"
"52","54","20"
"52","54","89"
"52","54","83"
"52","54","15"
"52","54","76"
"52","54","35"
"52","54","92"
"52","54","37"
"52","54","47"
"52","54","78"
"52","54","59"
"52","54","63"
"52","54","55"
"52","54","3"
"52","54","41"
"52","54","65"
"52","54","46"
"52","54","86"
"52","54","28"
"52","54","94"
"52","54","2"
"52","54","26"
"52","54","19"
"10","90","0"
"10","90","95"
"10","90","67"
"10","90","39"
"10","90","40"
"10","90","8"
"10","90","45"
"10","90","9"
"10","90","23"
"10","90","94"
"10","90","2"
"10","90","78"
"10","90","65"
"10","90","60"
"10","90","36"
"10","90","96"
"10","90","30"
"10","90","48"
"10","90","69"
"10","90","29"
"10","90","89"
"10","90","35"
"10","90","16"
"10","90","72"
"10","90","90"
"10","90","87"
"10","90","84"
"10","90","26"
"10","90","27"
"10","90","98"
"10","25","86"
"10","25","45"
"10","25","37"
"10","25","5"
"10","25","94"
"10","25","54"
"10","25","59"
"10","25","98"
"10","25","65"
"10","25","20"
"10","25","29"
"10","25","72"
"10","25","44"
"10","25","6"
"10","25","41"
"10","25","27"
"10","25","24"
"10","25","57"
"10","25","47"
"10","25","66"
"10","25","70"
"10","25","49"
"54","56","6"
"54","56","34"
"54","56","31"
"54","56","1"
"54","56","24"
"54","56","15"
"54","56","62"
"54","56","91"
"85","43","26"
"85","43","4"
"85","43","87"
"85","43","16"
"85","43","88"
"85","43","14"
"85","43","13"
"85","43","81"
"85","43","71"
"85","43","29"
"85","43","25"
"85","43","1"
"85","43","47"
"85","43","94"
"85","43","66"
"85","43","55"
"85","43","36"
"85","43","31"
"85","43","49"
"85","43","3"
"85","43","67"
"85","43","46"
"85","43","41"
"85","43","72"
"85","43","74"
"85","43","50"
"85","43","12"
"85","43","45"
"85","43","70"
"85","43","20"
"85","43","2"
"85","43","89"
"85","43","42"
"85","43","98"
"85","43","34"
"97","93","0"
"97","93","93"
"97","93","3"
"97","93","61"
"97","93","94"
"97","93","9"
"97","93","2"
"97","93","82"
"97","93","58"
"97","93","15"
"97","93","81"
"97","93","74"
"97","93","42"
"97","93","20"
"97","93","23"
"47","83","40"
"47","83","4"
"47","83","28"
"47","83","62"
"47","83","27"
"47","83","72"
"47","83","51"
"47","83","85"
"47","83","16"
"47","83","63"
"47","83","11"
"47","83","17"
"47","83","82"
"47","83","12"
"47","83","66"
"47","83","88"
"47","83","95"
"47","83","9"
"47","83","90"
"47","83","24"
"47","83","48"
"47","83","49"
"47","83","60"
"5","4","91"
"5","4","0"
"5","4","17"
"5","4","49"
"5","4","64"
"5","4","9"
"5","4","76"
"5","4","23"
"5","4","89"
"5","4","26"
"5","4","62"
"5","4","81"
"5","4","95"
"5","4","65"
"5","4","85"
"5","4","41"
"5","4","20"
"5","4","2"
"5","4","12"
"5","4","60"
"5","4","44"
"5","4","93"
"5","4","39"
"5","4","97"
"5","4","56"
"5","4","82"
"5","4","11"
"5","4","1"
"5","4","88"
"5","4","78"
"5","4","67"
"5","4","32"
"5","4","13"
"5","4","4"
"5","4","36"
"5","4","68"
"5","4","75"
"5","4","27"
"92","90","25"
"92","90","85"
"92","90","13"
"92","90","23"
"92","90","69"
"92","90","42"
"92","90","78"
"92","90","73"
"92","90","0"
"92","90","46"
"92","90","62"
"92","90","75"
"92","90","79"
"92","90","52"
"92","90","35"
"92","90","15"
"92","90","89"
"92","90","24"
"92","90","88"
"92","90","95"
"92","90","83"
"92","90","47"
"92","90","10"
"92","90","30"
"92","90","11"
"92","90","39"
"92","90","27"
"92","90","28"
"92","90","44"
"92","90","29"
"92","90","76"
"92","90","14"
"92","90","19"
"92","90","59"
"92","90","55"
"92","90","12"
"92","90","93"
"92","90","99"
"16","17","61"
"16","17","51"
"16","17","65"
"16","17","53"
"16","17","46"
"16","17","19"
"16","17","59"
"16","17","42"
"16","17","13"
"16","17","57"
"16","17","88"
"16","17","77"
"16","17","30"
"16","17","10"
"16","17","75"
"16","17","48"
"16","17","2"
"16","17","15"
"16","17","11"
"42","68","68"
"42","68","32"
"42","68","42"
"42","68","60"
"42","68","29"
"42","68","85"
"42","68","58"
"42","68","59"
"42","68","4"
"42","68","23"
"42","68","62"
"42","68","86"
"42","68","89"
"42","68","61"
"42","68","55"
"42","68","37"
"42","68","91"
"42","68","50"
"42","68","12"
"42","68","56"
"42","68","46"
"42","68","63"
"42","68","81"
"42","68","0"
"42","68","33"
"42","68","99"
"42","68","5"
"42","68","27"
"42","68","84"
"42","68","35"
"42","68","39"
"42","68","95"
"54","30","7"
"54","30","33"
"54","30","49"
"54","30","74"
"54","30","5"
"54","30","65"
"54","30","15"
"54","30","26"
"54","30","84"
"54","30","32"
"54","30","18"
"54","30","14"
"54","30","16"
"54","30","12"
"54","30","75"
"54","30","51"
"54","30","73"
"54","30","21"
"54","30","40"
"54","30","54"
"54","30","9"
"54","30","76"
"54","30","69"
"54","30","78"
"54","30","2"
"54","30","79"
"54","30","90"
"54","30","6"
"54","30","82"
"54","30","98"
"54","30","80"
"54","30","48"
"54","30","83"
"6","72","45"
"6","72","88"
"6","72","93"
"6","72","84"
"11","22","32"
"11","22","53"
"11","22","91"
"11","22","5"
"11","22","43"
"11","22","25"
"11","22","18"
"11","22","7"
"11","22","86"
"11","22","97"
"11","22","39"
"11","22","81"
"11","22","46"
"11","22","64"
"11","22","13"
"11","22","60"
"11","22","70"
"11","22","22"
"11","22","17"
"76","93","68"
"76","93","76"
"76","93","99"
"76","93","36"
"76","93","51"
"76","93","27"
"76","93","56"
"76","93","46"
"76","93","94"
"76","93","13"
"76","93","23"
"76","93","40"
"76","93","74"
"76","93","53"
"76","93","79"
"76","93","11"
"76","93","69"
"76","93","50"
"76","93","17"
"76","93","84"
"76","93","31"
"76","93","5"
"76","93","75"
"76","93","63"
"76","93","62"
"76","93","85"
"76","93","88"
"76","93","52"
"76","93","2"
"76","93","1"
"94","5","64"
"94","5","50"
"94","5","14"
"94","5","65"
"94","5","29"
"94","5","15"
"94","5","38"
"94","5","74"
"94","5","45"
"94","5","3"
"94","5","53"
"94","5","93"
"94","5","85"
"94","5","22"
"94","5","32"
"94","5","23"
"94","5","68"
"94","5","62"
"94","5","92"
"94","5","17"
"94","5","84"
"94","5","54"
"94","5","11"
"94","5","58"
"94","5","89"
"94","5","36"
"94","5","26"
"94","5","59"
"94","5","49"
"94","5","91"
"94","5","8"
"94","5","99"
"94","5","39"
"50","40","61"
"50","40","25"
"50","40","45"
"50","40","14"
"50","40","3"
"50","40","35"
"50","40","8"
"50","40","52"
"50","40","23"
"50","40","93"
"50","40","6"
"50","40","33"
"37","90","66"
"32","52","37"
"32","52","68"
"32","52","49"
"32","52","83"
"32","52","64"
"32","52","59"
"32","52","91"
"32","52","4"
"32","52","70"
"32","52","78"
"55","93","46"
"34","17","83"
"34","17","80"
"73","19","52"
"73","19","53"
"73","19","44"
"73","19","3"
"73","19","5"
"73","19","81"
"73","19","35"
"73","19","2"
"73","19","79"
"73","19","83"
"73","19","36"
"73","19","54"
"73","19","27"
"73","19","24"
"73","19","50"
"73","19","43"
"73","19","78"
"73","19","67"
"73","19","41"
"73","19","1"
"73","19","8"
"73","19","26"
"73","19","14"
"73","19","85"
"73","19","64"
"73","19","32"
"73","19","73"
"73","19","30"
"73","19","19"
"73","19","87"
"73","19","0"
"73","19","17"
"73","19","96"
"73","19","7"
"73","19","29"
"73","19","62"
"34","41","98"
"34","41","62"
"34","41","20"
"34","41","86"
"34","41","96"
"34","41","40"
"34","41","76"
"34","41","60"
"34","41","54"
"34","41","13"
"34","41","63"
"34","41","51"
"34","41","79"
"34","41","44"
"34","41","32"
"80","27","67"
"80","27","52"
"80","27","89"
"80","27","83"
"80","27","76"
"80","27","69"
"80","27","81"
"80","27","45"
"80","27","53"
"80","27","35"
"80","27","1"
"80","27","21"
"80","27","55"
"80","27","46"
"80","27","71"
"80","27","28"
"80","27","39"
"80","27","27"
"80","27","14"
"80","27","42"
"80","27","70"
"80","27","48"
"80","27","60"
"80","27","34"
"80","27","18"
"80","27","22"
"88","64","47"
"88","64","52"
